Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,86.05999755859375,86.95999908447266,85.80000305175781,86.94999694824219,84.9450912475586,4969000
2020-01-03,85.75,86.66999816894531,85.58999633789062,85.88999938964844,83.90953826904297,4747000
2020-01-06,85.62000274658203,86.36000061035156,85.20999908447266,86.33999633789062,84.34915924072266,5631700
2020-01-07,85.7699966430664,86.30000305175781,85.54000091552734,85.86000061035156,83.8802261352539,3408100
2020-01-08,86.23999786376953,86.66000366210938,85.93000030517578,86.20999908447266,84.22216033935547,5693900
2020-01-09,86.30000305175781,86.68000030517578,85.75,86.44000244140625,84.44686126708984,6432500
2020-01-10,86.79000091552734,86.98999786376953,85.16999816894531,85.36000061035156,83.39175415039062,4680400
2020-01-13,85.5,85.7300033569336,84.73999786376953,85.12000274658203,83.15729522705078,5571500
2020-01-14,84.12999725341797,86.0,84.01000213623047,85.73999786376953,84.1187515258789,8751400
2020-01-15,86.11000061035156,87.8499984741211,86.11000061035156,87.37999725341797,85.72774505615234,5389700
2020-01-16,87.94000244140625,88.30999755859375,87.41999816894531,88.27999877929688,86.61073303222656,5023300
2020-01-17,88.44999694824219,89.19999694824219,88.30999755859375,89.0,87.3171157836914,5879700
2020-01-21,88.86000061035156,90.04000091552734,88.61000061035156,89.7300033569336,88.0333251953125,7458100
2020-01-22,90.77999877929688,92.44999694824219,90.02999877929688,91.86000061035156,90.12303161621094,9841200
2020-01-23,91.80999755859375,91.8499984741211,90.16000366210938,90.7300033569336,89.01441192626953,7418400
2020-01-24,90.8499984741211,91.52999877929688,90.20999908447266,90.4000015258789,88.6906509399414,4218700
2020-01-27,89.11000061035156,90.0,88.88999938964844,89.58999633789062,87.89596557617188,4482200
2020-01-28,89.69999694824219,90.02999877929688,89.38999938964844,89.54000091552734,87.8469009399414,4983700
2020-01-29,89.61000061035156,90.2300033569336,89.06999969482422,89.13999938964844,87.45446014404297,3914300
2020-01-30,88.29000091552734,89.20999908447266,87.97000122070312,89.16000366210938,87.4740982055664,5248100
2020-01-31,89.12999725341797,89.2300033569336,86.9000015258789,87.13999938964844,85.4922866821289,5914100
2020-02-03,87.77999877929688,88.4000015258789,86.75,87.05999755859375,85.4137954711914,4675900
2020-02-04,88.1500015258789,89.25,88.1500015258789,88.2300033569336,86.56168365478516,3904600
2020-02-05,88.87000274658203,89.61000061035156,88.55000305175781,89.55999755859375,87.86652374267578,3565700
2020-02-06,90.0,90.08000183105469,89.25,89.47000122070312,87.77822875976562,4270700
2020-02-07,89.2300033569336,89.51000213623047,87.68000030517578,87.87000274658203,86.20848846435547,4472300
2020-02-10,87.20999908447266,88.30000305175781,87.20999908447266,88.30000305175781,86.63035583496094,4219400
2020-02-11,88.63999938964844,89.41000366210938,88.52999877929688,89.16999816894531,87.48390197753906,2661900
2020-02-12,89.55999755859375,89.58999633789062,88.58000183105469,88.79000091552734,87.11109161376953,3389400
2020-02-13,88.5,89.04000091552734,87.69999694824219,88.68000030517578,87.00315856933594,4448800
2020-02-14,88.87000274658203,89.70999908447266,88.30999755859375,89.66000366210938,87.96464538574219,3919800
2020-02-18,89.41999816894531,89.48999786376953,88.30999755859375,88.87999725341797,87.19938659667969,4492300
2020-02-19,88.83000183105469,89.93000030517578,88.69000244140625,89.36000061035156,87.6703109741211,3464900
2020-02-20,89.0999984741211,89.55999755859375,88.04000091552734,88.45999908447266,86.78732299804688,3657500
2020-02-21,88.04000091552734,88.25,87.16000366210938,87.44999694824219,85.79642486572266,5570900
2020-02-24,85.44999694824219,85.66999816894531,84.06999969482422,84.62999725341797,83.02974700927734,5667200
2020-02-25,84.93000030517578,85.37000274658203,80.77999877929688,81.12999725341797,79.59593200683594,7021800
2020-02-26,82.12999725341797,82.87999725341797,81.11000061035156,81.36000061035156,79.82158660888672,7380100
2020-02-27,80.4000015258789,82.02999877929688,79.16000366210938,79.19000244140625,77.69261169433594,8657200
2020-02-28,77.12000274658203,78.16000366210938,74.0199966430664,77.02999877929688,75.57345581054688,16671900
2020-03-02,77.87999725341797,81.68000030517578,77.25,81.61000061035156,80.06685638427734,11483600
2020-03-03,81.58000183105469,83.5,77.26000213623047,77.98999786376953,76.51529693603516,9510600
2020-03-04,80.66000366210938,82.33000183105469,79.45999908447266,82.08999633789062,80.53777313232422,8660000
2020-03-05,80.29000091552734,81.47000122070312,79.12999725341797,80.5199966430664,78.9974594116211,9288700
2020-03-06,78.5999984741211,82.30000305175781,78.08999633789062,81.73999786376953,80.19438934326172,10647600
2020-03-09,76.61000061035156,79.33999633789062,75.0999984741211,77.0199966430664,75.56363677978516,10285000
2020-03-10,79.2300033569336,81.0,75.93000030517578,80.87999725341797,79.35064697265625,9417400
2020-03-11,78.52999877929688,79.06999969482422,76.3499984741211,78.08999633789062,76.61341094970703,11534200
2020-03-12,73.27999877929688,78.1500015258789,72.01000213623047,74.73999786376953,73.3267593383789,13876300
2020-03-13,77.91000366210938,82.66999816894531,74.83000183105469,81.6500015258789,80.10609436035156,18316900
2020-03-16,70.6500015258789,79.25,70.0,73.66000366210938,72.26718139648438,14358900
2020-03-17,75.5199966430664,79.79000091552734,73.33999633789062,79.48999786376953,77.98694610595703,13315300
2020-03-18,74.9800033569336,81.98999786376953,74.38999938964844,79.26000213623047,77.76129150390625,17541100
2020-03-19,81.36000061035156,81.80999755859375,73.55000305175781,74.5,73.09130096435547,14476000
2020-03-20,74.05000305175781,74.86000061035156,67.94999694824219,68.0,66.7142105102539,15131400
2020-03-23,67.06999969482422,67.48999786376953,61.61000061035156,62.81999969482422,61.63215255737305,13037100
2020-03-24,64.91000366210938,69.97000122070312,64.5,69.69000244140625,68.37226104736328,10903700
2020-03-25,68.94999694824219,72.62999725341797,68.1500015258789,70.75,69.41220092773438,9351000
2020-03-26,71.08000183105469,75.97000122070312,71.0,75.80999755859375,74.37651824951172,10530500
2020-03-27,77.5,77.5,73.61000061035156,74.55999755859375,73.15015411376953,8360600
2020-03-30,82.83000183105469,84.4000015258789,78.47000122070312,79.33999633789062,77.83976745605469,47540200
2020-03-31,81.43000030517578,81.48999786376953,78.55999755859375,78.91000366210938,77.41790771484375,23792300
