Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,174.24000549316406,176.8800048828125,173.72999572753906,176.86000061035156,173.4444122314453,1591100
2020-01-03,174.2100067138672,175.75999450683594,173.5500030517578,175.5500030517578,172.15969848632812,1301100
2020-01-06,174.47999572753906,176.8800048828125,173.74000549316406,176.80999755859375,173.39537048339844,1234200
2020-01-07,176.00999450683594,176.44000244140625,173.49000549316406,173.74000549316406,170.38467407226562,1234200
2020-01-08,174.5,176.77999877929688,173.99000549316406,175.89999389648438,172.50294494628906,1713900
2020-01-09,176.52999877929688,178.38999938964844,176.11000061035156,177.60000610351562,174.1701202392578,1459100
2020-01-10,178.10000610351562,178.39999389648438,173.41000366210938,173.42999267578125,170.08062744140625,2560900
2020-01-13,174.0800018310547,175.0399932861328,173.57000732421875,174.74000549316406,171.36534118652344,1300900
2020-01-14,174.8800048828125,175.0500030517578,173.42999267578125,173.6699981689453,170.31600952148438,1039800
2020-01-15,173.1199951171875,175.14999389648438,172.14999389648438,172.9199981689453,169.5804901123047,1139200
2020-01-16,174.0,175.55999755859375,173.0500030517578,175.47000122070312,172.0812530517578,1410400
2020-01-17,175.7100067138672,177.00999450683594,175.52999877929688,176.1999969482422,172.79714965820312,1653400
2020-01-21,175.10000610351562,175.42999267578125,172.38999938964844,172.55999755859375,169.2274627685547,1655100
2020-01-22,173.07000732421875,173.66000366210938,170.6199951171875,171.16000366210938,167.8544921875,1285700
2020-01-23,170.27999877929688,172.17999267578125,168.66000366210938,172.05999755859375,168.7371063232422,1245100
2020-01-24,172.0500030517578,172.0500030517578,169.0399932861328,170.1199951171875,166.83456420898438,1103300
2020-01-27,166.17999267578125,167.99000549316406,162.92999267578125,163.27999877929688,160.12667846679688,1586800
2020-01-28,164.8000030517578,165.6699981689453,162.39999389648438,162.97999572753906,159.83245849609375,1750700
2020-01-29,163.91000366210938,163.91000366210938,160.0,160.16000366210938,157.0669403076172,1959200
2020-01-30,159.0,161.83999633789062,158.5399932861328,161.11000061035156,157.9985809326172,2496400
2020-01-31,159.72000122070312,161.22000122070312,157.3300018310547,158.5800018310547,155.5174560546875,1693300
2020-02-03,159.44000244140625,161.42999267578125,157.27999877929688,158.2899932861328,155.23304748535156,1813400
2020-02-04,161.3300018310547,165.1199951171875,160.64999389648438,164.42999267578125,161.25445556640625,1412200
2020-02-05,167.42999267578125,168.77000427246094,166.50999450683594,168.35000610351562,165.09877014160156,1476900
2020-02-06,168.75,169.14999389648438,166.0500030517578,168.86000061035156,165.59890747070312,1805100
2020-02-07,167.4199981689453,168.89999389648438,166.66000366210938,167.4499969482422,164.2161407470703,1711100
2020-02-10,166.4600067138672,168.2899932861328,166.1300048828125,168.24000549316406,164.99087524414062,807700
2020-02-11,169.10000610351562,171.05999755859375,168.60000610351562,170.25999450683594,166.97186279296875,1315700
2020-02-12,172.0,173.1999969482422,170.2100067138672,171.8300018310547,168.51156616210938,1008200
2020-02-13,170.86000061035156,171.91000366210938,169.86000061035156,170.75999450683594,167.46221923828125,831100
2020-02-14,170.8300018310547,172.30999755859375,167.17999267578125,168.07000732421875,164.8241729736328,1152400
2020-02-18,167.39999389648438,167.44000244140625,164.2100067138672,166.3000030517578,163.08834838867188,1177400
2020-02-19,166.5,167.24000549316406,164.85000610351562,164.92999267578125,161.7447967529297,1244600
2020-02-20,164.75999450683594,166.75,164.5,165.8300018310547,162.62741088867188,2048500
2020-02-21,177.91000366210938,181.99000549316406,176.0,177.42999267578125,174.00340270996094,5917100
2020-02-24,172.50999450683594,176.36000061035156,171.5,171.86000061035156,168.5409698486328,2292900
2020-02-25,172.17999267578125,172.9499969482422,165.8000030517578,166.64999389648438,163.43157958984375,2358500
2020-02-26,168.27999877929688,169.3800048828125,165.61000061035156,166.9199981689453,163.6963653564453,2545200
2020-02-27,164.39999389648438,166.5500030517578,159.9600067138672,159.99000549316406,156.9001922607422,2957500
2020-02-28,155.2899932861328,158.9199981689453,152.66000366210938,156.47999572753906,153.45797729492188,3048300
2020-03-02,157.9199981689453,164.0,156.5500030517578,163.9199981689453,160.7543182373047,2532100
2020-03-03,164.33999633789062,167.8699951171875,157.0,157.77999877929688,154.73287963867188,2443100
2020-03-04,161.24000549316406,163.2899932861328,160.52000427246094,163.07000732421875,159.92074584960938,2513800
2020-03-05,158.8300018310547,162.19000244140625,157.9199981689453,159.07000732421875,155.99798583984375,1878400
2020-03-06,154.1999969482422,164.94000244140625,153.6699981689453,164.0399932861328,160.8719940185547,2973400
2020-03-09,152.00999450683594,158.25,147.1300048828125,150.0,147.1031494140625,2886400
2020-03-10,155.6199951171875,156.3300018310547,148.00999450683594,154.99000549316406,151.99676513671875,2797700
2020-03-11,150.85000610351562,151.16000366210938,143.85000610351562,145.8800048828125,143.06271362304688,2397300
2020-03-12,135.0,136.5399932861328,128.08999633789062,130.38999938964844,127.87185668945312,3288700
2020-03-13,137.92999267578125,139.2899932861328,130.52999877929688,138.9600067138672,136.27633666992188,2525500
2020-03-16,123.9000015258789,132.8699951171875,119.83999633789062,120.05000305175781,117.73153686523438,2617700
2020-03-17,122.80000305175781,129.4600067138672,119.06999969482422,126.70999908447266,124.2629165649414,2909600
2020-03-18,117.81999969482422,120.55000305175781,106.13999938964844,114.20999908447266,112.00433349609375,2635000
2020-03-19,112.9000015258789,120.73999786376953,106.25,119.66000366210938,117.34907531738281,2455700
2020-03-20,119.66000366210938,120.61000061035156,110.33999633789062,111.62999725341797,109.47415924072266,4155200
2020-03-23,110.2699966430664,115.56999969482422,106.5199966430664,111.1500015258789,109.00342559814453,3130900
2020-03-24,117.37000274658203,126.66000366210938,112.69999694824219,126.0,123.56663513183594,3488000
2020-03-25,125.87999725341797,136.72999572753906,121.83999633789062,128.49000549316406,126.00856018066406,3962200
2020-03-26,129.35000610351562,140.14999389648438,127.13999938964844,139.08999633789062,136.40382385253906,2227500
2020-03-27,135.0,139.1699981689453,132.16000366210938,135.11000061035156,132.50071716308594,2302600
2020-03-30,136.72000122070312,141.6999969482422,134.55999755859375,141.22999572753906,139.28599548339844,2251100
2020-03-31,141.99000549316406,145.0,137.25,138.16000366210938,136.2582550048828,2240100
2020-04-01,132.17999267578125,134.72999572753906,129.67999267578125,133.6699981689453,131.83006286621094,2040600
2020-04-02,133.30999755859375,139.91000366210938,132.86000061035156,139.3800048828125,137.46145629882812,2863800
2020-04-03,138.47999572753906,139.35000610351562,132.1300048828125,135.52000427246094,133.6546173095703,2053100
2020-04-06,141.5800018310547,144.8699951171875,139.72000122070312,143.49000549316406,141.51490783691406,2079300
2020-04-07,148.0,151.64999389648438,142.5399932861328,142.82000732421875,140.8541259765625,2067500
2020-04-08,145.0800018310547,147.82000732421875,142.61000061035156,146.77000427246094,144.74974060058594,1210100
2020-04-09,147.27999877929688,150.2100067138672,144.1300048828125,145.75,143.7437744140625,1596100
2020-04-13,141.77999877929688,142.75,136.8699951171875,139.8000030517578,137.8756866455078,1655900
2020-04-14,140.30999755859375,142.22999572753906,135.16000366210938,138.1300048828125,136.2286834716797,2479800
