Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,46.47999954223633,46.54999923706055,45.41999816894531,45.52000045776367,42.37908935546875,3266100
2020-01-03,44.83000183105469,45.060001373291016,44.70000076293945,44.720001220703125,41.6342887878418,2835800
2020-01-06,44.540000915527344,44.689998626708984,43.869998931884766,43.95000076293945,40.917415618896484,3044100
2020-01-07,43.66999816894531,43.7599983215332,43.25,43.47999954223633,40.4798469543457,3313400
2020-01-08,43.54999923706055,44.25,43.470001220703125,43.9900016784668,40.95466232299805,2516900
2020-01-09,44.119998931884766,44.38999938964844,43.86000061035156,44.11000061035156,41.066383361816406,1769600
2020-01-10,44.11000061035156,44.459999084472656,43.93000030517578,43.9900016784668,40.95466232299805,1796100
2020-01-13,44.150001525878906,44.599998474121094,43.97999954223633,44.439998626708984,41.37361145019531,2734900
2020-01-14,44.29999923706055,44.63999938964844,44.2599983215332,44.41999816894531,41.354984283447266,2009100
2020-01-15,44.310001373291016,44.66999816894531,44.040000915527344,44.5,41.429466247558594,1319600
2020-01-16,44.709999084472656,45.38999938964844,44.599998474121094,45.349998474121094,42.22081756591797,3203800
2020-01-17,45.470001220703125,45.959999084472656,45.380001068115234,45.75,42.59321212768555,2666600
2020-01-21,44.560001373291016,44.84000015258789,43.84000015258789,44.540000915527344,41.466705322265625,3198200
2020-01-22,44.630001068115234,44.900001525878906,44.41999816894531,44.5099983215332,41.43877410888672,1673000
2020-01-23,44.25,44.84000015258789,43.790000915527344,44.65999984741211,41.578426361083984,1652600
2020-01-24,44.560001373291016,44.63999938964844,43.310001373291016,43.529998779296875,40.52639389038086,2823900
2020-01-27,42.7599983215332,43.040000915527344,42.380001068115234,42.58000183105469,39.64194869995117,3105900
2020-01-28,42.9900016784668,43.02000045776367,42.560001373291016,42.849998474121094,39.893314361572266,1995500
2020-01-29,43.060001373291016,43.83000183105469,42.95000076293945,43.369998931884766,40.37744140625,3458700
2020-01-30,42.7400016784668,43.16999816894531,41.36000061035156,42.189998626708984,39.27886199951172,4546100
2020-01-31,41.75,41.88999938964844,40.040000915527344,40.720001220703125,37.9102897644043,6409200
2020-02-03,41.0,41.540000915527344,40.72999954223633,41.25,38.40372085571289,3567500
2020-02-04,41.939998626708984,42.119998931884766,41.65999984741211,41.7599983215332,38.8785285949707,3267700
2020-02-05,42.189998626708984,44.220001220703125,42.189998626708984,44.040000915527344,41.0012092590332,4525700
2020-02-06,44.31999969482422,44.470001220703125,43.709999084472656,44.25,41.196720123291016,2809900
2020-02-07,43.880001068115234,44.0099983215332,43.5,43.560001373291016,40.55432891845703,1829200
2020-02-10,43.439998626708984,43.869998931884766,43.29999923706055,43.7400016784668,40.72190856933594,1624600
2020-02-11,43.9900016784668,44.939998626708984,43.84000015258789,44.369998931884766,41.308433532714844,1763500
2020-02-12,44.56999969482422,44.97999954223633,44.459999084472656,44.5,41.429466247558594,1763600
2020-02-13,44.25,44.25,43.220001220703125,43.45000076293945,40.45192337036133,2210300
2020-02-14,43.459999084472656,43.810001373291016,42.9900016784668,43.189998626708984,40.20985794067383,1775200
2020-02-18,43.04999923706055,43.25,42.61000061035156,43.22999954223633,40.24709701538086,1525700
2020-02-19,43.22999954223633,43.560001373291016,42.630001068115234,42.70000076293945,39.75366973876953,2454200
2020-02-20,42.279998779296875,43.04999923706055,42.18000030517578,42.95000076293945,40.472660064697266,2209100
2020-02-21,42.79999923706055,43.45000076293945,42.43000030517578,43.27000045776367,40.774200439453125,2684000
2020-02-24,41.849998474121094,41.9900016784668,41.119998931884766,41.349998474121094,38.964942932128906,2591300
2020-02-25,41.45000076293945,41.77000045776367,39.13999938964844,39.22999954223633,36.967227935791016,3766000
2020-02-26,39.70000076293945,40.189998626708984,38.709999084472656,38.81999969482422,36.580875396728516,3560600
2020-02-27,38.0,38.900001525878906,37.040000915527344,37.060001373291016,34.922393798828125,4162700
2020-02-28,36.0,37.2599983215332,35.599998474121094,36.959999084472656,34.82815933227539,4996200
